id,product_url,keyword,sort,img,title,price,seller,category,description,ai_info,ai_review,created_at,updated_at
26,https://www.kurly.com/goods/1000930043?collectionCode=kurlyonlysalemd,식품,26,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/1fe6b715-b684-4c14-9348-1e4a8ec2c60d.jpg,[KF365] 에어프라이어용 생선까스,10500,-,국반찬메인요리,"바삭한 튀김 옷과 촉촉한 살코기의 조화가 매력적인 생선까스, 에어프라이어로 간편하게 조리해 보세요. 가시까지 깔끔하게 제거한 명태살에 습식 빵가루를 입혀 튀겨냈어요. 상큼한 락교가 더해진 타르타르소스까지 담아 보내드리니 함께 곁들여 즐겨보세요.",,,,
27,https://www.kurly.com/goods/1000336071?collectionCode=kurlyonlysalemd,식품,27,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c493268d-1b4c-4ba1-b655-086f0d4cf882.jpg,[KF365] 춘천식 닭갈비 (냉동) 1.2kg (300g*4ea),16900,-,국반찬메인요리,"언제 먹어도 만족스러운 우리집 메인 요리, KF365로 만나보세요. 이번에는 잡내 없이 부드러운 닭다리살을 엄선해 만든 춘천식 닭갈비를 보여드려요. 고춧가루를 베이스로 한 자체 레시피로 깔끔하게 양념해, 호불호 없는 대중적인 맛을 구현했답니다. 오래 두고 드실 수 있도록 1.2kg 대용량을 냉동해 보내 드릴게요. 꽤 넉넉한 양이지만 300g씩 4팩으로 나눠 담았으니, 혼자 사는 분들도 부담 없이 장바구니에 담아보세요. ",,,,
28,https://www.kurly.com/goods/1000765126?collectionCode=kurlyonlysalemd,식품,28,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8ac2fba2-1973-485d-b6cb-e5804f9eb1b4.jpg,[제일맞게컬리] 육즙+왕교자 만두 1.01kg,8682,-,국반찬메인요리,CJ제일제당과 컬리가 함께 기획한 제일맞게컬리 육즙+왕교자를 만나 보세요. 한 입 베어물면 입안 가득 퍼지는 촉촉한 육즙이 특징인데요. 국내산 돼지고기를 식감을 살려 굵게 썰고 아낌없이 채워 넣은 것이 비법이랍니다. 쌀가루를 더한 만두피 덕에 구워도 쪄도 맛있으니 취향에 따라 조리해 보세요.,,,,
29,https://www.kurly.com/goods/1000078041?collectionCode=kurlyonlysalemd,식품,29,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/65958d6e-65dc-43d4-9ced-dde1c027166d.jpg,두 마리 99치킨 (에어프라이어용),8910,-,국반찬메인요리,치킨 한 마리를 마음 놓고 사 먹기 쉽지 않은 고물가 시대에 살고 있습니다. 부담 없이 자주 치킨을 드실 수 있도록 컬리가 가격과 맛을 모두 잡은 ‘두 마리 99치킨’을 기획했어요. 두꺼운 튀김옷 대신 얇은 반죽을 입은 옛날 치킨의 매력은 겉은 바삭하고 속은 촉촉하다는 점인데요. 옥수수 전분을 국내산 닭에 얇게 묻혀 바삭바삭한 식감을 잘 살렸어요. 간도 적당하게 배어 있는 옛날 치킨을 가족이나 친구와 함께 모여 오손도손 즐겨 보세요.,,,,
30,https://www.kurly.com/goods/1000300922?collectionCode=kurlyonlysalemd,식품,30,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/c056cd29-7df6-4b60-97c5-ea360da4707f.jpg?v=0418,[압구정낙지] 낙지 볶음 2종 (택1),7300,-,국반찬메인요리,"컬리에서 많은 사랑을 받고 있는 압구정주꾸미가 이번에는 낙지볶음으로 찾아왔어요. 원재료 수입부터 가공, 소스 제조까지 컬리에서 하나하나 꼼꼼히 따져 완성한 제품이랍니다. 신선함을 잃지 않은 낙지 중 가장 튼실한 몸집으로만 꼼꼼히 선별했죠. 양념에는 고춧가루와 고추장을 함께 사용해 텁텁함 없이 깔끔한 맛을 내요. 하얀 소면을 함께 곁들여 먹은 후, 남은 양념에 밥과 김가루를 넣어 볶아 보세요. 매콤달콤한 그 맛에 마지막 한 수저까지 탐내게 될 거예요.",,,,
31,https://www.kurly.com/goods/1000261454?collectionCode=jangboginew,식품,31,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/09a0f576-c2cc-4d00-8ed4-c7d36c7b6967.jpg,[조선호텔] 떡갈비 345g,9306,-,국반찬메인요리,"조선호텔의 노하우가 깃든 떡갈비로 가정에서도 품격 있는 요리를 차려 보세요. 돼지고기 갈비살과 뒷다리살, 소 지방을 적절히 배합해 고소한 육향과 씹는 맛을 오롯이 살렸고요. 부추와 양파로 담백함을 더한 뒤 달짝지근하게 양념해 입에 착 감기는 감칠맛도 일품이에요. 밥 반찬부터 명절 상차림까지 두루 활용할 수 있어 챙겨 두면 무척이나 요긴하답니다. 두툼하게 빚은 떡갈비와 짭조름한 소스를 3개씩 보내드리니, 입맛 없는 날 간편하게 꺼내 보세요.",,,,
32,https://www.kurly.com/goods/5081090?collectionCode=jangboginew,식품,32,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/78ebd69e-1cc6-482c-b056-70f5da3f0022.jpg,[KF365] 양념 소불고기 2종 (택1),12990,-,정육가공육달걀,"호불호 없는 메인 요리를 꼽자면 양념 소불고기가 빠지지 않을 거예요. 달짝지근한 양념이 고루 밴 야들한 소불고기는 온 가족 밥반찬으로 딱 좋은 식재료인데요. 육가공 전문 브랜드, 견우푸드와 손 잡고 질 좋은 소고기에 너무 짜거나 달지 않은 은근한 감칠맛을 입혀 완성했답니다. 냉장고에 구비해두고 마땅한 반찬이 떠오르지 않는 순간, 언제든지 꺼내 즐겨보세요. 명절 음식으로 활용하기에도 제격일 거에요.",,,,
33,https://www.kurly.com/goods/1000120319?collectionCode=jangboginew,식품,33,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8bb1a803-92c6-4f13-b39c-5a942c339fe3.jpg,[KF365] 한돈 급냉 삼겹살 600g~ (냉동) ,12000,-,정육가공육달걀,"맛 좋은 우리 한돈을 부담 없이 즐겨보세요. 컬리는 구이용으로 먹기 좋게 손질한 급냉 삼겹살을 준비했어요. 너무 두껍지도, 얇지도 않은 두께라 해동 없이 그대로 구워 즐길 수 있고요. 삼겹살 특유의 육즙과 씹는 재미도 오롯이 느낄 수 있답니다. 냉동실에 든든히 챙겨 보세요.",,,,
34,https://www.kurly.com/goods/1000444603?collectionCode=jangboginew,식품,34,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f195b407-c724-4cd9-8fca-aa49d8437082.jpg,[고메공방] 계란빵 2종 (5개입) (택1),11250,-,베이커리,"입으로 후후 불어 맛보던 계란빵의 달달함과 고소함, 고메공방이 선보이는 계란빵으로 간편하게 즐겨보세요. 액상 계란이 아닌 진짜 계란을 한 알 한 알 깨서 넣은 덕에, 그 고소함이 더욱 짙어요. 계란 본연의 맛이 담긴 오리지널과 짭조름한 풍미가 매력적인 햄치즈를 준비했답니다. 한 개씩 개별 포장되어 있으니, 출출할 때마다 하나씩 꺼내 즐겨보세요. ",,,,
35,https://www.kurly.com/goods/1001143756?collectionCode=jangboginew,식품,35,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b68a03c3-0c72-4eaf-a5f3-281c4749c848.jpg,[골라담기] 오뚜기 라면 8종 균일가 (택3),3300,-,면양념오일,"일상과 떼려야 뗄 수 없는 식품을 꼽아보자면, 라면은 아마 다섯 손가락 안에는 들 거예요. 오랜 시간 꾸준히 사랑받아온 라면을, 부담스럽지 않은 용량으로 컬리에서 간편하게 만나 보세요. 다양한 종류의 인기 라면을 준비했으니 딱 필요한 만큼만 장바구니에 담아, 정석대로 또는 나만의 레시피로 응용해 즐겨 보세요.",,,,
36,https://www.kurly.com/goods/1001118076?collectionCode=jangboginew,식품,36,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0e55a2bf-4706-4868-ac3d-6a431d634d45.jpg,두툼 흑돼지 모아보기 10종 (택1),7492,-,정육가공육달걀,-,,,,
37,https://www.kurly.com/goods/1000750847?collectionCode=jangboginew,식품,37,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b7723fd5-1e2a-437b-be5f-61d3e8ca2c9f.jpg,[KF365] 항공직송 노르웨이 생연어 6종 (냉장) (택1),15900,-,수산해산건어물,"노르웨이 해역에서 어획해 항공직송으로 신선하게 들여온 KF365 생연어를 만나보세요. 촉촉한 주홍빛 속살에 고소하고 기름진 풍미가 일품이랍니다. 얼리지 않은 생연어라 더욱 부드럽고 신선하지요. 회부터 횟감, 필렛, 스테이크까지 다양하게 준비했으니 용도에 따라 자유롭게 선택해보세요. ",,,,
38,https://www.kurly.com/goods/1000417443?collectionCode=jangboginew,식품,38,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e6be4634-87e1-4b41-9ee8-0bad8c1e0a32.jpg,[KF365] 오리주물럭 600g (200gX3개입),15210,-,정육가공육달걀,"진한 감칠맛의 양념이 깊이 배어든 주물럭은 그 어떤 식탁에 내놓아도 호불호를 가리기 어렵죠. 그중에서도 매콤한 붉은 빛 양념의 오리 주물럭은 누구에게나 환영 받는 한 끼 식사예요. 오리고기 지방이 내는 고소한 기름이 진한 양념 맛에도 존재감을 잃지 않기 때문이에요. 컬리가 선보이는 KF365로 오리주물럭을 부담 없이 즐겨보세요. 국내산 오리고기에 고추장 양념을 꼼꼼히 버무렸답니다. 깔끔한 맛의 태양초 고추장에 물엿과 마늘, 양파를 듬뿍 넣어 감칠맛을 입혀낸 양념이에요. 냉장고에 구비해두고 마땅한 반찬이 떠오르지 않는 순간, 언제든지 꺼내 즐겨보세요.",,,,
39,https://www.kurly.com/goods/1000170410?collectionCode=jangboginew,식품,39,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cf707ac9-be01-4c38-9f61-8b78ef00538d.jpg,[KF365] 통통한 그릴 비엔나 소시지 700g,8900,-,정육가공육달걀,"비엔나 소시지의 가장 큰 매력은 한 입에 쏙 넣고 깨물면 톡 하고 터지는 식감일 거예요. 컬리는 이 매력을 오롯이 느낄 수 있도록, 입안 가득 꽉 차는 크기의 통통한 비엔나 소시지를 준비했답니다. 국산 돼지고기 함량이 94.36%에 달하니 풍성한 육즙과 육향은 말할 것도 없고요. 입자를 살려 갈았기에 쫄깃하게 씹히는 식감이 일품이에요. 넉넉한 양을 담았으니, 냉장고에 구비해 두고 두루두루 활용해 보세요. ",,,,
40,https://www.kurly.com/goods/1000858612?collectionCode=jangboginew,식품,40,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/cc293040-0531-4b61-ae86-c5e63d1e1fa6.jpg,[KF365] 컷팅파인애플 1kg,12900,-,과일견과쌀,-,,,,
41,https://www.kurly.com/goods/5026449,식품,41,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0564fa3a-8431-4de1-8d6b-d052536bf643.jpg,[KF365] 호박고구마 800g (25년 햇),5490,-,채소,"후후 불어 먹는 군고구마는 온 가족이 좋아하는 영양 간식이죠. 얼핏 보면 비슷하게 생긴 고구마도 종류에 따라 다양한 맛과 식감을 자랑합니다. 컬리는 좀 더 부드럽고 달콤하게 즐길 수 있는 호박고구마를 준비했어요. 호박고구마는 물고구마와 호박을 교배해 만든 품종인데요. 단맛이 쏙쏙 배어있고, 특유의 노란 속살도 촉촉한 식감을 자랑한답니다. 국내 농가에서 기른 맛 좋은 호박고구마를 엄선해 문 앞까지 신선하게 전해드려요. 통풍이 잘 되는 곳에 보관 후, 취향에 따라 찌거나 구워서 즐겨보세요.",,,,
42,https://www.kurly.com/goods/5027319,식품,42,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653037937319l0.jpeg,알배기 배추 1봉,3990,-,채소,"한 입 베어 무는 순간 아삭한 식감에 반하고, 씹을수록 은은하게 퍼지는 고소하고 달큼한 맛에 두 번 반하는 알배기 배추를 소개할게요. 별다른 조리 없이 먹어도 맛있지만 햇살을 머금은 노란 잎에 고기 한 점을 얹어 쌈을 싸기에도 적당해요. 고춧가루, 소금, 젓갈로 삼삼하게 겉절이를 하거나 한입 크기로 썰어 된장국을 끓여내도 좋답니다. 그때그때 유명산지 알배기 배추를 수급해 보내드리니 순한 맛을 그대로 즐겨보세요. ",,,,
43,https://www.kurly.com/goods/5026451,식품,43,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1530173860335l0.jpg,양파 1.5kg ,3990,-,채소,"주황색 껍질 속에 숨겨진 하얀 속살의 양파. 집에 없으면 아쉬울 정도로, 다양한 음식에 활용되죠. 컬리는 풍부한 영양은 물론, 다양한 매력을 발산하는 양파를 가져왔어요. 그때그때 좋은 양파를 가락시장에서 공급받아 보내드립니다. 껍질이 광택 있고, 단단하고 중량감 있는 양파만을 엄선했어요. 신선하고 수분 함량이 많아 아삭한 맛이 좋아요. 알싸하고 단 내음의 양파는 어떤 요리와도 잘 어울리는데요. 각종 요리에 어울려 음식의 풍미를 더할 뿐만 아니라 상하는 것도 막아줍니다.",,,,
44,https://www.kurly.com/goods/5026448,식품,44,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/25ac1ec1-005e-44a3-a00f-4224d25bcc96.jpg,[KF365] 노지 햇 감자 1kg,3690,-,채소,"촉촉하게 쪄 먹어도 좋고, 다양한 요리와 함께 곁들이기도 좋은 감자는 우리 식탁에 빼놓을 수 없는 식재료이죠. 탄수화물은 물론이고 단백질, 비타민 C까지 풍부해 포만감과 영양을 동시에 충족시키는데요. 컬리는 국내 농가에서 기른 맛 좋은 감자를 엄선해 문 앞까지 신선하게 전해드려요. 비축해둔 저장 감자가 아닌, 땅에서 캐낸 지 얼마 되지 않은 햇 감자라 씁쓸한 맛이 적고 찰기가 돈답니다. 취향에 따라 간단하게 찌거나 구워서 즐겨보세요. 볶음, 튀김 등의 요리로 다채롭게 변신시키면 매일 식탁에 올려도 질리지 않을 거예요.",,,,
45,https://www.kurly.com/goods/5030559,식품,45,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6a175689-ff66-4838-b04d-cbed2ec3e3be.jpg?v=0531,[KF365] 애호박 1개,1990,-,채소,"지금 소개하는 채소는 어느 요리와도 잘 어울리는, 만능 식재료 애호박입니다. 반찬이 마땅치 않은 날, 냉장고 속의 애호박으로 다양한 요리를 만들 수 있지요. 노릇노릇한 애호박전과 구수한 된장찌개, 부드럽고 고소한 볶음 반찬까지. 역시 만능 채소 1순위로 손꼽힐 만하답니다. 컬리를 통해 신선한 애호박을 부담 없는 양, 합리적인 가격으로 만나보세요.",,,,
46,https://www.kurly.com/goods/5054657,식품,46,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6f75bf79-4b78-4d64-8691-dd6a577e78d6.jpeg,[KF365] 백다다기오이 3입,3990,-,채소,"마디마다 열매가 다닥다닥 열린다 하여 붙여진 이름, 다다기오이. 꼭지로 갈수록 점차 짙어지는 녹색 그라데이션, 오돌토돌 솟아있는 돌기가 매력적인 오이예요. 특히 조직감이 뛰어나고, 씨방이 적어 쉽게 무르지 않는다는 장점이 있답니다. 식감도 우수해 오이소박이, 장아찌 등 다양한 메뉴에 두루 활용하기 좋지요. 1인 가구도 부담 없는 소량 구성으로 알뜰하게 전해드릴게요. 오이의 아삭거리는 식감, 싱그러운 수분감을 오롯이 누려보세요. ",,,,
47,https://www.kurly.com/goods/5053496,식품,47,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653038077839l0.jpeg,한통 양배추,3990,-,채소,"수분감 가득한 잎이 겹겹이 쌓인 양배추는 무궁무진한 활용도를 자랑하는 채소예요. 생으로 먹으면 아삭아삭한 식감이 돋보이고, 살짝 데치거나 볶아내면 은근한 단맛이 매력적이죠. 컬리는 원하는 대로 잘라 사용할 수 있도록 한 통 그대로 준비했어요. 채썬 양배추에 드레싱을 뿌려 간단한 샐러드로 즐겨도 좋고요. 가볍게 삶아 따끈한 밥과 양념장을 올려 맛있는 쌈밥을 만들어도 훌륭할 거예요.",,,,
48,https://www.kurly.com/goods/5049924,식품,48,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/bb4edec4-812a-45a5-9fed-56a887a054a7.jpg,경기 시금치 200g,3990,-,채소,"시금치는 추위를 견디는 능력이 강하고 서늘한 기후를 좋아해 국내에서 잘 자라는 채소예요. 경기 시금치는 고온다습하지 않은 경기도 지역에서 재배한 시금치로, 경기초라고 불리기도 하죠. 비타민, 철분, 식이섬유 등 각종 영양 성분이 가득 들어가 있어 더욱 만족스럽습니다. 여러 요리로 활용해 섭취한다면 부족한 영양을 보충할 수 있을 거예요. 친숙한 맛과 남녀노소 모두에게 유익한 영양을 가진 시금치로 식탁에 싱그러운 활력을 더해보세요. ",,,,
49,https://www.kurly.com/goods/1000120872,식품,49,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d746f25f-c5a9-472b-be9f-c2eacaf9399f.jpg,[KF365] 무농약 국산콩 콩나물 300g,1590,-,채소,"식탁에 자주 오르는 일상 식재료로 콩나물을 빼놓을 수 없지요. 좋은 콩으로 키운 콩나물을 부담 없이 만날 수 있도록, 합리적인 가격에 국산콩 콩나물을 준비했어요. 농약 없이 깨끗하게 재배한 국산 콩으로 길러낸 콩나물이에요. 적당한 굵기에 아삭한 식감과 시원한 맛이 좋아 두루 활용하기 좋답니다. 산뜻한 나물 반찬은 물론이고 국, 탕 등 다양하게 요리해 보세요.",,,,
50,https://www.kurly.com/goods/5054660,식품,50,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a0648262-58dc-463c-a8a6-4b1cb6e0744b.jpg,[KF365] 브로콜리 1입,4990,-,채소,"늘 먹는 채소도 기본이 중요합니다. 없으면 허전한 필수 채소, 신선하게 담아가 보세요. 컬리는 영양분 가득한 국산 브로콜리를 준비했어요. 동글동글한 줄기 위쪽은 부드러운 풍미가, 줄기에는 아삭한 식감이 깃들어 있어 두루 활용하기에도 좋지요. 먹기 좋게 썬뒤 생으로 드시거나, 살짝 데친 뒤 즐겨도 좋아요. 파스타, 스튜 등 근사한 요리에도 빠질 수 없는 역할을 하고요. 원하는 대로 잘라 사용할 수 있도록 온전하게 보내드리니, 가볍게 요리해 건강한 식탁을 펼쳐보세요.",,,,
51,https://www.kurly.com/goods/5061259,식품,51,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/14eca172-5349-4870-b7cb-fb93f470f432.jpg,고랭지 햇사과 1.3kg,19900,-,과일견과쌀,고랭지의 기온차를 견디고 자라 빨갛게 잘 익은 사과를 만나보세요. 과육이 단단하고 신맛과 단맛의 균형이 조화롭습니다. 국내 농가에서 정성스레 길러 한 두번에 나눠 먹기 좋은 양으로 담았어요. 식후나 디저트로 남김없이 즐기기 좋은 사이즈예요. 잘 여문 사과 한 알로 달콤한 즐거움을 누려보세요. ,,,,
52,https://www.kurly.com/goods/5063578,식품,52,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4436fdec-039d-4683-b8f3-7ebf677ad190.jpg,[KF365] 대추방울토마토 750g,10900,-,과일견과쌀,"붉게 영근 대추방울토마토는 대추처럼 살짝 길쭉한 생김새와 단단한 과육을 지녔는데요. 씹을수록 톡톡 터지는 과즙은 금세 입안을 싱그럽게 채워줍니다. 붉은 한 알에 풍부한 맛과 영양을 오롯이 품은 대추방울토마토를 신선하게 전해드릴게요. 평소 방울토마토를 간식, 샐러드, 주스 등으로 꾸준히 드시는 분이라면 손쉽게 담아가 보세요. 여러 가지 메뉴에 알맞게 활용하기 좋은 양이랍니다.",,,,
